rating_score,critic_likes,critic_comments,movie_release_year,movie_popularity,total_number_of_lists,total_list_comments,total_list_followers,total_list_movie_number,avg_list_comments,avg_list_followers,avg_list_movie_number
1.0,0,0,1964.0,724.0,1,0,0,7,0.0,0.0,7.0
5.0,0,0,1964.0,724.0,1,4,3,97,4.0,3.0,97.0
4.0,0,0,1964.0,724.0,2,0,5,53,0.0,2.5,26.5
4.0,0,0,1964.0,724.0,6,1,43,537,0.16666666666666666,7.166666666666667,89.5
4.0,0,0,1964.0,724.0,3,1,4,56,0.3333333333333333,1.3333333333333333,18.666666666666668
3.0,0,0,1964.0,724.0,1,0,2,100,0.0,2.0,100.0
4.0,0,0,1964.0,724.0,15,8,163,1109,0.5333333333333333,10.866666666666667,73.93333333333334
5.0,0,0,1964.0,724.0,2,1,38,37,0.5,19.0,18.5
3.0,0,0,1964.0,724.0,6,14,859,742,2.3333333333333335,143.16666666666666,123.66666666666667
4.0,0,0,1964.0,724.0,6,5,22,315,0.8333333333333334,3.6666666666666665,52.5
4.0,0,0,1964.0,724.0,5,0,12,111,0.0,2.4,22.2
3.0,0,0,1964.0,724.0,9,57,491,810,6.333333333333333,54.55555555555556,90.0
4.0,0,0,1964.0,724.0,3,0,4,52,0.0,1.3333333333333333,17.333333333333332
5.0,0,0,1964.0,724.0,1,0,3,19,0.0,3.0,19.0
4.0,0,0,1964.0,724.0,6,0,1,32,0.0,0.16666666666666666,5.333333333333333
4.0,0,0,1964.0,724.0,17,11,58,706,0.6470588235294118,3.411764705882353,41.529411764705884
5.0,0,0,1964.0,724.0,1,0,1,2,0.0,1.0,2.0
3.0,0,0,1964.0,724.0,1,0,1,101,0.0,1.0,101.0
4.0,0,0,1964.0,724.0,5,5,29,152,1.0,5.8,30.4
3.0,0,0,1964.0,724.0,34,4,4,362,0.11764705882352941,0.11764705882352941,10.647058823529411
2.0,0,0,1964.0,724.0,1,2,5,159,2.0,5.0,159.0
4.0,0,0,1964.0,724.0,8,6,36,136,0.75,4.5,17.0
4.0,0,0,1964.0,724.0,2,0,0,544,0.0,0.0,272.0
4.0,0,0,1964.0,724.0,3,0,3,101,0.0,1.0,33.666666666666664
4.0,0,0,1964.0,724.0,1,0,0,25,0.0,0.0,25.0
3.0,0,0,1964.0,724.0,1,0,2,3,0.0,2.0,3.0
5.0,0,0,1964.0,724.0,9,1,7,1062,0.1111111111111111,0.7777777777777778,118.0
5.0,0,0,1964.0,724.0,2,1,1,10,0.5,0.5,5.0
5.0,0,0,1964.0,724.0,69,30,1603,17689,0.43478260869565216,23.231884057971016,256.3623188405797
5.0,0,0,1964.0,724.0,35,325,2168,4658,9.285714285714286,61.94285714285714,133.0857142857143
5.0,0,0,1964.0,724.0,1,1,4,22,1.0,4.0,22.0
5.0,0,0,1964.0,724.0,2,0,0,5,0.0,0.0,2.5
4.0,0,0,1964.0,724.0,28,20,162,1784,0.7142857142857143,5.785714285714286,63.714285714285715
5.0,0,0,1964.0,724.0,23,11,189,2678,0.4782608695652174,8.217391304347826,116.43478260869566
5.0,0,0,1964.0,724.0,1,0,2,35,0.0,2.0,35.0
4.0,0,0,1964.0,724.0,1,0,0,10,0.0,0.0,10.0
4.0,0,0,1964.0,724.0,3,0,1,8,0.0,0.3333333333333333,2.6666666666666665
4.0,0,0,1964.0,724.0,2,0,0,12,0.0,0.0,6.0
5.0,0,0,1964.0,724.0,55,237,1053,2622,4.3090909090909095,19.145454545454545,47.67272727272727
5.0,6,0,1964.0,724.0,6,28,116,167,4.666666666666667,19.333333333333332,27.833333333333332
2.0,0,0,1964.0,724.0,2,0,0,40,0.0,0.0,20.0
5.0,0,0,1964.0,724.0,1,4,15,12,4.0,15.0,12.0
4.0,0,0,1964.0,724.0,1,0,0,18,0.0,0.0,18.0
4.0,0,0,1964.0,724.0,10,13,138,1150,1.3,13.8,115.0
5.0,0,0,1964.0,724.0,1,0,1,20,0.0,1.0,20.0
3.0,0,0,1964.0,724.0,7,1,13,778,0.14285714285714285,1.8571428571428572,111.14285714285714
4.0,0,0,1964.0,724.0,4,55,2460,206,13.75,615.0,51.5
3.0,0,0,1964.0,724.0,7,4,107,89,0.5714285714285714,15.285714285714286,12.714285714285714
4.0,0,0,1964.0,724.0,1,1,10,6,1.0,10.0,6.0
4.0,0,0,1964.0,724.0,10,0,35,199,0.0,3.5,19.9
4.0,1,0,1964.0,724.0,9,4,14,234,0.4444444444444444,1.5555555555555556,26.0
5.0,0,0,1964.0,724.0,2,10,1020,337,5.0,510.0,168.5
5.0,0,0,1964.0,724.0,3,4,46,37,1.3333333333333333,15.333333333333334,12.333333333333334
3.0,0,0,1964.0,724.0,1,0,25,625,0.0,25.0,625.0
4.0,0,0,1964.0,724.0,2,2,23,881,1.0,11.5,440.5
5.0,0,0,1964.0,724.0,1,1,2,14,1.0,2.0,14.0
5.0,0,0,1964.0,724.0,5,22,518,932,4.4,103.6,186.4
5.0,0,0,1964.0,724.0,1,0,0,1,0.0,0.0,1.0
4.0,0,0,1964.0,724.0,33,97,245,952,2.9393939393939394,7.424242424242424,28.848484848484848
4.0,0,0,1964.0,724.0,1,0,0,1,0.0,0.0,1.0
5.0,0,0,1964.0,724.0,14,13,95,302,0.9285714285714286,6.785714285714286,21.571428571428573
5.0,0,0,1964.0,724.0,2,5,98,1895,2.5,49.0,947.5
5.0,0,0,1964.0,724.0,4,18,448,911,4.5,112.0,227.75
3.0,0,0,1964.0,724.0,3,10,24,936,3.3333333333333335,8.0,312.0
3.0,0,0,1964.0,724.0,9,4,9,240,0.4444444444444444,1.0,26.666666666666668
5.0,0,0,1964.0,724.0,3,4,26,102,1.3333333333333333,8.666666666666666,34.0
3.0,0,0,1964.0,724.0,11,4,10,133,0.36363636363636365,0.9090909090909091,12.090909090909092
5.0,0,0,1964.0,724.0,14,4,19,139,0.2857142857142857,1.3571428571428572,9.928571428571429
5.0,0,0,1964.0,724.0,14,27,281,282,1.9285714285714286,20.071428571428573,20.142857142857142
2.0,0,0,1964.0,724.0,5,0,5,135,0.0,1.0,27.0
5.0,1,0,1964.0,724.0,4,0,2,62,0.0,0.5,15.5
3.0,0,0,1964.0,724.0,2,7,178,53,3.5,89.0,26.5
4.0,0,0,1964.0,724.0,8,62,1208,1399,7.75,151.0,174.875
5.0,0,0,1964.0,724.0,13,62,4850,1861,4.769230769230769,373.0769230769231,143.15384615384616
5.0,0,0,1964.0,724.0,1,0,2,16,0.0,2.0,16.0
4.0,0,0,1964.0,724.0,6,67,398,364,11.166666666666666,66.33333333333333,60.666666666666664
5.0,0,0,1964.0,724.0,13,3,2,647,0.23076923076923078,0.15384615384615385,49.76923076923077
3.0,1,0,1964.0,724.0,17,11,35,308,0.6470588235294118,2.0588235294117645,18.11764705882353
4.0,0,0,1964.0,724.0,1,1,8,55,1.0,8.0,55.0
4.0,0,0,1964.0,724.0,2,0,1,19,0.0,0.5,9.5
4.0,0,0,1964.0,724.0,3,0,1,36,0.0,0.3333333333333333,12.0
4.0,0,0,1964.0,724.0,3,3,3,40,1.0,1.0,13.333333333333334
5.0,0,0,1964.0,724.0,24,17,93,650,0.7083333333333334,3.875,27.083333333333332
4.0,0,0,1964.0,724.0,54,70,1953,6443,1.2962962962962963,36.166666666666664,119.31481481481481
3.0,0,0,1964.0,724.0,40,3,7,423,0.075,0.175,10.575
3.0,0,0,1964.0,724.0,2,0,26,91,0.0,13.0,45.5
4.0,0,0,1964.0,724.0,3,4,27,209,1.3333333333333333,9.0,69.66666666666667
5.0,0,0,1964.0,724.0,8,5,9,463,0.625,1.125,57.875
4.0,0,0,1964.0,724.0,8,5,8,1087,0.625,1.0,135.875
2.0,0,0,1964.0,724.0,2,0,5,40,0.0,2.5,20.0
3.0,0,0,1964.0,724.0,101,65,406,1604,0.6435643564356436,4.01980198019802,15.881188118811881
5.0,0,0,1964.0,724.0,1,2,4,80,2.0,4.0,80.0
3.0,0,0,1964.0,724.0,13,94,1047,3624,7.230769230769231,80.53846153846153,278.7692307692308
5.0,0,0,1964.0,724.0,4,0,9,66,0.0,2.25,16.5
3.0,0,0,1964.0,724.0,1,0,2,12,0.0,2.0,12.0
4.0,0,0,1964.0,724.0,1,0,0,1,0.0,0.0,1.0
5.0,0,0,1964.0,724.0,6,0,0,511,0.0,0.0,85.16666666666667
4.0,0,0,1964.0,724.0,1,0,0,10,0.0,0.0,10.0
5.0,0,0,1964.0,724.0,2,1,0,5,0.5,0.0,2.5
5.0,0,0,1964.0,724.0,12,16,101,839,1.3333333333333333,8.416666666666666,69.91666666666667
5.0,0,0,1964.0,724.0,2,0,0,3,0.0,0.0,1.5
4.0,0,0,1964.0,724.0,2,0,2,25,0.0,1.0,12.5
5.0,0,0,1964.0,724.0,15,35,252,943,2.3333333333333335,16.8,62.86666666666667
5.0,0,0,1964.0,724.0,8,0,21,360,0.0,2.625,45.0
5.0,0,0,1964.0,724.0,2,3,27,150,1.5,13.5,75.0
5.0,0,0,1964.0,724.0,3,4,287,1255,1.3333333333333333,95.66666666666667,418.3333333333333
5.0,0,0,1964.0,724.0,1,0,11,9,0.0,11.0,9.0
4.0,0,0,1964.0,724.0,2,1,13,111,0.5,6.5,55.5
2.0,0,0,1964.0,724.0,8,1,9,66,0.125,1.125,8.25
5.0,1,0,1964.0,724.0,34,24,104,645,0.7058823529411765,3.0588235294117645,18.970588235294116
5.0,0,0,1964.0,724.0,21,63,687,1899,3.0,32.714285714285715,90.42857142857143
4.0,0,0,1964.0,724.0,1,1,0,6,1.0,0.0,6.0
4.0,0,0,1964.0,724.0,1,0,0,50,0.0,0.0,50.0
4.0,0,0,1964.0,724.0,10,20,378,938,2.0,37.8,93.8
3.0,0,0,1964.0,724.0,32,19,79,461,0.59375,2.46875,14.40625
4.0,0,0,1964.0,724.0,3,161,4144,1586,53.666666666666664,1381.3333333333333,528.6666666666666
4.0,0,0,1964.0,724.0,2,22,548,103,11.0,274.0,51.5
5.0,0,0,1964.0,724.0,29,81,1021,3086,2.793103448275862,35.206896551724135,106.41379310344827
4.0,0,0,1964.0,724.0,34,167,3753,4424,4.911764705882353,110.38235294117646,130.11764705882354
5.0,0,0,1964.0,724.0,1,0,1,23,0.0,1.0,23.0
5.0,0,0,1964.0,724.0,4,4,61,339,1.0,15.25,84.75
3.0,0,0,1964.0,724.0,1,0,0,3,0.0,0.0,3.0
5.0,0,0,1964.0,724.0,1,1,1,21,1.0,1.0,21.0
5.0,0,0,1964.0,724.0,11,9,56,364,0.8181818181818182,5.090909090909091,33.09090909090909
4.0,0,0,1964.0,724.0,1,0,0,2,0.0,0.0,2.0
5.0,0,0,1964.0,724.0,1,0,0,2,0.0,0.0,2.0
3.0,0,0,1964.0,724.0,2,1,0,35,0.5,0.0,17.5
5.0,0,0,1964.0,724.0,1,0,0,1,0.0,0.0,1.0
5.0,0,0,1964.0,724.0,9,9,54,719,1.0,6.0,79.88888888888889
4.0,0,0,1964.0,724.0,23,0,1,218,0.0,0.043478260869565216,9.478260869565217
5.0,0,0,1964.0,724.0,13,25,422,1176,1.9230769230769231,32.46153846153846,90.46153846153847
5.0,0,0,1964.0,724.0,23,66,552,1665,2.869565217391304,24.0,72.3913043478261
5.0,0,0,1964.0,724.0,33,247,2545,2292,7.484848484848484,77.12121212121212,69.45454545454545
3.0,0,0,1964.0,724.0,1,0,25,51,0.0,25.0,51.0
5.0,0,0,1964.0,724.0,50,334,6130,4313,6.68,122.6,86.26
3.0,0,0,1964.0,724.0,9,85,472,220,9.444444444444445,52.44444444444444,24.444444444444443
5.0,0,0,1964.0,724.0,4,5,48,160,1.25,12.0,40.0
5.0,0,0,1964.0,724.0,2,0,1,30,0.0,0.5,15.0
4.0,0,0,1964.0,724.0,5,19,114,100,3.8,22.8,20.0
3.0,0,0,1964.0,724.0,1,0,0,178,0.0,0.0,178.0
4.0,0,0,1964.0,724.0,5,62,5304,3247,12.4,1060.8,649.4
5.0,0,0,1964.0,724.0,2,6,37,81,3.0,18.5,40.5
5.0,0,0,1964.0,724.0,3,0,16,60,0.0,5.333333333333333,20.0
5.0,0,0,1964.0,724.0,5,3,9,182,0.6,1.8,36.4
4.0,0,0,1964.0,724.0,12,1,20,230,0.08333333333333333,1.6666666666666667,19.166666666666668
5.0,0,0,1964.0,724.0,1,0,0,2,0.0,0.0,2.0
5.0,0,0,1964.0,724.0,1,3,5,25,3.0,5.0,25.0
5.0,0,0,1964.0,724.0,39,57,171,843,1.4615384615384615,4.384615384615385,21.615384615384617
4.0,0,0,1964.0,724.0,10,20,71,145,2.0,7.1,14.5
5.0,0,0,1964.0,724.0,330,3438,46415,34805,10.418181818181818,140.65151515151516,105.46969696969697
5.0,0,0,1964.0,724.0,94,8,26,1083,0.0851063829787234,0.2765957446808511,11.52127659574468
2.0,0,0,1964.0,724.0,1,2,3,50,2.0,3.0,50.0
4.0,0,0,1964.0,724.0,4,7,54,85,1.75,13.5,21.25
5.0,0,0,1964.0,724.0,4,0,33,3211,0.0,8.25,802.75
5.0,0,0,1964.0,724.0,3,15,54,137,5.0,18.0,45.666666666666664
4.0,0,0,1964.0,724.0,13,10,351,904,0.7692307692307693,27.0,69.53846153846153
4.0,0,0,1964.0,724.0,18,220,2535,8726,12.222222222222221,140.83333333333334,484.77777777777777
5.0,0,0,1964.0,724.0,2,6,53,174,3.0,26.5,87.0
5.0,0,0,1952.0,199.0,2,0,40,134,0.0,20.0,67.0
3.0,0,0,1952.0,199.0,16,5,24,1133,0.3125,1.5,70.8125
4.0,0,0,1952.0,199.0,31,10,7,301,0.3225806451612903,0.22580645161290322,9.709677419354838
3.0,0,0,1952.0,199.0,4,0,1,82,0.0,0.25,20.5
3.0,0,0,1952.0,199.0,19,0,3,297,0.0,0.15789473684210525,15.631578947368421
5.0,0,0,1952.0,199.0,2,0,0,480,0.0,0.0,240.0
4.0,0,0,1952.0,199.0,8,0,0,504,0.0,0.0,63.0
4.0,0,0,1952.0,199.0,1,0,0,1667,0.0,0.0,1667.0
4.0,0,0,1952.0,199.0,1,0,0,344,0.0,0.0,344.0
4.0,0,0,1952.0,199.0,1,0,1,250,0.0,1.0,250.0
4.0,0,0,1952.0,199.0,10,1,5,2415,0.1,0.5,241.5
5.0,0,0,1952.0,199.0,28,1,7,1594,0.03571428571428571,0.25,56.92857142857143
3.0,0,0,1952.0,199.0,32,2,321,2222,0.0625,10.03125,69.4375
4.0,0,0,1952.0,199.0,1,0,0,159,0.0,0.0,159.0
2.0,0,0,1952.0,199.0,14,2,26,356,0.14285714285714285,1.8571428571428572,25.428571428571427
4.0,0,0,1952.0,199.0,12,1,1,855,0.08333333333333333,0.08333333333333333,71.25
4.0,0,0,1952.0,199.0,1,0,0,301,0.0,0.0,301.0
3.0,0,0,1952.0,199.0,3,0,0,1336,0.0,0.0,445.3333333333333
3.0,0,0,1952.0,199.0,9,0,2,196,0.0,0.2222222222222222,21.77777777777778
4.0,0,0,1952.0,199.0,5,0,1,100,0.0,0.2,20.0
4.0,0,0,1952.0,199.0,4,0,2,49,0.0,0.5,12.25
5.0,0,0,1952.0,199.0,4,0,1,26,0.0,0.25,6.5
4.0,0,0,1952.0,199.0,13,0,1,172,0.0,0.07692307692307693,13.23076923076923
5.0,6,0,1952.0,199.0,31,23,228,2167,0.7419354838709677,7.354838709677419,69.90322580645162
3.0,0,0,1952.0,199.0,2,0,1,114,0.0,0.5,57.0
4.0,0,0,1952.0,199.0,13,13,15,164,1.0,1.1538461538461537,12.615384615384615
4.0,1,0,1952.0,199.0,5,0,2,214,0.0,0.4,42.8
4.0,0,0,1952.0,199.0,1,0,1,16,0.0,1.0,16.0
3.0,0,0,1952.0,199.0,3,3,4,33,1.0,1.3333333333333333,11.0
4.0,0,0,1952.0,199.0,3,0,0,18,0.0,0.0,6.0
4.0,0,0,1952.0,199.0,17,1,38,2958,0.058823529411764705,2.235294117647059,174.0
4.0,0,0,1952.0,199.0,15,1,91,2447,0.06666666666666667,6.066666666666666,163.13333333333333
4.0,0,0,1952.0,199.0,3,0,0,3561,0.0,0.0,1187.0
5.0,0,0,1952.0,199.0,1,0,0,13,0.0,0.0,13.0
5.0,0,0,1952.0,199.0,1,0,0,2,0.0,0.0,2.0
4.0,0,0,1952.0,199.0,4,0,33,3211,0.0,8.25,802.75
5.0,0,0,1952.0,199.0,45,21,37,1977,0.4666666666666667,0.8222222222222222,43.93333333333333
5.0,0,0,1952.0,199.0,41,0,27,1702,0.0,0.6585365853658537,41.51219512195122
3.0,0,0,1952.0,199.0,1,0,0,16,0.0,0.0,16.0
1.0,0,0,1952.0,199.0,1,0,0,19,0.0,0.0,19.0
3.0,0,0,1952.0,199.0,12,0,1,1547,0.0,0.08333333333333333,128.91666666666666
3.0,0,0,1952.0,199.0,3,4,10,1951,1.3333333333333333,3.3333333333333335,650.3333333333334
4.0,0,0,1952.0,199.0,16,0,2,1368,0.0,0.125,85.5
4.0,0,0,1952.0,199.0,4,0,0,213,0.0,0.0,53.25
3.0,0,0,1952.0,199.0,12,2,51,954,0.16666666666666666,4.25,79.5
4.0,0,0,1952.0,199.0,9,88,399,1254,9.777777777777779,44.333333333333336,139.33333333333334
3.0,0,0,1952.0,199.0,48,0,46,6263,0.0,0.9583333333333334,130.47916666666666
2.0,0,0,1952.0,199.0,3,1,3,33,0.3333333333333333,1.0,11.0
3.0,0,0,1952.0,199.0,5,0,1,317,0.0,0.2,63.4
3.0,0,0,1952.0,199.0,34,4,4,362,0.11764705882352941,0.11764705882352941,10.647058823529411
4.0,2,0,1952.0,199.0,8,3,56,5834,0.375,7.0,729.25
4.0,0,0,1952.0,199.0,15,0,2,3208,0.0,0.13333333333333333,213.86666666666667
4.0,0,0,1952.0,199.0,3,1,3,31,0.3333333333333333,1.0,10.333333333333334
5.0,0,0,1952.0,199.0,23,5,270,11667,0.21739130434782608,11.73913043478261,507.2608695652174
4.0,1,0,1952.0,199.0,1263,220,643,20076,0.17418844022169439,0.5091053048297703,15.895486935866984
5.0,0,0,1952.0,199.0,6,0,6,893,0.0,1.0,148.83333333333334
4.0,0,0,1952.0,199.0,26,2,45,2080,0.07692307692307693,1.7307692307692308,80.0
4.0,3,0,1952.0,199.0,21,112,702,6776,5.333333333333333,33.42857142857143,322.6666666666667
4.0,1,0,1952.0,199.0,5,1,3,246,0.2,0.6,49.2
5.0,0,0,1952.0,199.0,37,0,2,505,0.0,0.05405405405405406,13.64864864864865
4.0,0,0,1952.0,199.0,80,0,5,800,0.0,0.0625,10.0
4.0,0,0,1952.0,199.0,1,3,12,534,3.0,12.0,534.0
5.0,0,0,1952.0,199.0,25,15,36,571,0.6,1.44,22.84
4.0,0,0,1952.0,199.0,6,0,0,210,0.0,0.0,35.0
4.0,0,0,1952.0,199.0,7,5,103,473,0.7142857142857143,14.714285714285714,67.57142857142857
4.0,0,0,1952.0,199.0,1,0,1,6,0.0,1.0,6.0
4.0,0,0,1952.0,199.0,18,3,21,1021,0.16666666666666666,1.1666666666666667,56.72222222222222
4.0,0,0,1952.0,199.0,4,0,3,1267,0.0,0.75,316.75
3.0,0,0,1952.0,199.0,7,0,2,781,0.0,0.2857142857142857,111.57142857142857
5.0,0,0,1952.0,199.0,8,0,0,672,0.0,0.0,84.0
4.0,0,0,1952.0,199.0,2,5,184,162,2.5,92.0,81.0
5.0,0,0,1952.0,199.0,49,0,11,3237,0.0,0.22448979591836735,66.06122448979592
3.0,1,0,1952.0,199.0,8,3,35,6207,0.375,4.375,775.875
3.0,0,0,1952.0,199.0,10,1,1,1067,0.1,0.1,106.7
4.0,1,0,1952.0,199.0,4,1,27,531,0.25,6.75,132.75
4.0,0,0,1952.0,199.0,2,0,6,1044,0.0,3.0,522.0
3.0,0,0,1952.0,199.0,2,0,0,60,0.0,0.0,30.0
5.0,0,0,1952.0,199.0,41,0,3,2034,0.0,0.07317073170731707,49.609756097560975
5.0,0,0,1952.0,199.0,6,0,2,105,0.0,0.3333333333333333,17.5
5.0,0,0,1952.0,199.0,24,6,12,3297,0.25,0.5,137.375
3.0,0,0,1952.0,199.0,1,0,0,34,0.0,0.0,34.0
3.0,0,0,1952.0,199.0,15,0,6,166,0.0,0.4,11.066666666666666
5.0,0,0,1952.0,199.0,13,22,59,1317,1.6923076923076923,4.538461538461538,101.3076923076923
4.0,0,0,1952.0,199.0,3,0,0,375,0.0,0.0,125.0
4.0,0,0,1952.0,199.0,5,1,32,321,0.2,6.4,64.2
4.0,0,0,1952.0,199.0,7,1,47,1001,0.14285714285714285,6.714285714285714,143.0
5.0,0,0,1952.0,199.0,1,0,0,355,0.0,0.0,355.0
4.0,0,0,1952.0,199.0,35,11,106,2512,0.3142857142857143,3.0285714285714285,71.77142857142857
3.0,0,0,1952.0,199.0,34,4,49,7307,0.11764705882352941,1.4411764705882353,214.91176470588235
4.0,0,0,1952.0,199.0,1,0,0,29,0.0,0.0,29.0
5.0,0,0,1952.0,199.0,8,0,12,479,0.0,1.5,59.875
3.0,0,0,1952.0,199.0,3,0,0,64,0.0,0.0,21.333333333333332
4.0,0,0,1952.0,199.0,3,0,0,33,0.0,0.0,11.0
4.0,0,0,1952.0,199.0,17,0,9,428,0.0,0.5294117647058824,25.176470588235293
4.0,0,0,1952.0,199.0,15,0,4,365,0.0,0.26666666666666666,24.333333333333332
5.0,0,0,1952.0,199.0,2,0,1,150,0.0,0.5,75.0
3.0,2,0,1952.0,199.0,4,5,25,624,1.25,6.25,156.0
4.0,0,0,1952.0,199.0,4,0,24,4728,0.0,6.0,1182.0
5.0,0,0,1952.0,199.0,15,2,155,611,0.13333333333333333,10.333333333333334,40.733333333333334
4.0,0,0,1952.0,199.0,1,4,4,823,4.0,4.0,823.0
4.0,0,0,1952.0,199.0,6,1,18,254,0.16666666666666666,3.0,42.333333333333336
5.0,0,0,1952.0,199.0,23,7,42,467,0.30434782608695654,1.826086956521739,20.304347826086957
5.0,2,0,1952.0,199.0,2,5,33,317,2.5,16.5,158.5
4.0,0,0,1952.0,199.0,3,1,13,40,0.3333333333333333,4.333333333333333,13.333333333333334
3.0,0,0,1952.0,199.0,5,28,448,742,5.6,89.6,148.4
4.0,0,0,1952.0,199.0,9,2,6,348,0.2222222222222222,0.6666666666666666,38.666666666666664
4.0,0,0,1952.0,199.0,39,7,30,1796,0.1794871794871795,0.7692307692307693,46.05128205128205
2.0,0,0,1952.0,199.0,16,0,26,906,0.0,1.625,56.625
3.0,0,0,1952.0,199.0,12,1,0,818,0.08333333333333333,0.0,68.16666666666667
5.0,0,0,1952.0,199.0,39,3,54,1683,0.07692307692307693,1.3846153846153846,43.15384615384615
2.0,0,0,1952.0,199.0,9,9,495,1978,1.0,55.0,219.77777777777777
3.0,0,0,1952.0,199.0,32,19,96,3276,0.59375,3.0,102.375
2.0,0,0,1952.0,199.0,2,1,2,104,0.5,1.0,52.0
5.0,0,0,1952.0,199.0,91,0,1,2517,0.0,0.01098901098901099,27.65934065934066
5.0,0,0,1952.0,199.0,64,4,56,9893,0.0625,0.875,154.578125
4.0,0,0,1952.0,199.0,23,35,463,2839,1.5217391304347827,20.130434782608695,123.43478260869566
4.0,0,0,1952.0,199.0,1,0,0,31,0.0,0.0,31.0
4.0,0,0,1952.0,199.0,26,1,38,259,0.038461538461538464,1.4615384615384615,9.961538461538462
4.0,0,0,1952.0,199.0,88,13,94,897,0.14772727272727273,1.0681818181818181,10.193181818181818
5.0,1,0,1952.0,199.0,1,0,0,9,0.0,0.0,9.0
5.0,1,0,1952.0,199.0,1,2,8,101,2.0,8.0,101.0
4.0,0,0,1952.0,199.0,1,0,3,1,0.0,3.0,1.0
3.0,0,0,1952.0,199.0,35,325,2168,4658,9.285714285714286,61.94285714285714,133.0857142857143
5.0,0,0,1952.0,199.0,1,0,0,1,0.0,0.0,1.0
3.0,0,0,1952.0,199.0,124,48,158,7138,0.3870967741935484,1.2741935483870968,57.564516129032256
4.0,0,0,1952.0,199.0,6,5,42,1528,0.8333333333333334,7.0,254.66666666666666
4.0,0,0,1952.0,199.0,1,0,2,105,0.0,2.0,105.0
4.0,0,0,1952.0,199.0,1,0,0,1,0.0,0.0,1.0
5.0,0,0,1952.0,199.0,5,6,24,78,1.2,4.8,15.6
5.0,1,0,1952.0,199.0,20,50,2463,6191,2.5,123.15,309.55
3.0,0,0,1952.0,199.0,3,4,22,74,1.3333333333333333,7.333333333333333,24.666666666666668
3.0,0,0,1952.0,199.0,1,0,24,191,0.0,24.0,191.0
4.0,0,0,1952.0,199.0,1,0,0,20,0.0,0.0,20.0
5.0,1,0,1952.0,199.0,13,2,81,880,0.15384615384615385,6.230769230769231,67.6923076923077
3.0,0,0,1952.0,199.0,8,0,3,1351,0.0,0.375,168.875
3.0,0,0,1952.0,199.0,20,0,8,916,0.0,0.4,45.8
5.0,0,0,1952.0,199.0,14,5,7,340,0.35714285714285715,0.5,24.285714285714285
5.0,1,0,1952.0,199.0,57,68,1632,14542,1.1929824561403508,28.63157894736842,255.12280701754386
3.0,0,0,1952.0,199.0,23,9,17,364,0.391304347826087,0.7391304347826086,15.826086956521738
4.0,0,0,1952.0,199.0,1,0,0,6,0.0,0.0,6.0
5.0,0,0,1952.0,199.0,15,1,9,260,0.06666666666666667,0.6,17.333333333333332
3.0,0,0,1952.0,199.0,2,0,2,258,0.0,1.0,129.0
5.0,1,0,1952.0,199.0,14,13,95,302,0.9285714285714286,6.785714285714286,21.571428571428573
4.0,0,0,1952.0,199.0,7,0,15,273,0.0,2.142857142857143,39.0
4.0,0,0,1952.0,199.0,2,5,50,188,2.5,25.0,94.0
4.0,0,0,1952.0,199.0,3,0,5,19,0.0,1.6666666666666667,6.333333333333333
4.0,0,0,1952.0,199.0,6,13,19,481,2.1666666666666665,3.1666666666666665,80.16666666666667
3.0,0,0,1952.0,199.0,2,0,2,34,0.0,1.0,17.0
3.0,0,0,1952.0,199.0,15,23,125,1813,1.5333333333333334,8.333333333333334,120.86666666666666
4.0,0,0,1952.0,199.0,2,1,6,61,0.5,3.0,30.5
4.0,0,0,1952.0,199.0,5,4,188,224,0.8,37.6,44.8
4.0,0,0,1952.0,199.0,31,4,6,647,0.12903225806451613,0.1935483870967742,20.870967741935484
3.0,0,0,1952.0,199.0,2,0,0,30,0.0,0.0,15.0
5.0,3,0,1952.0,199.0,19,16,49,1272,0.8421052631578947,2.5789473684210527,66.94736842105263
4.0,0,0,1952.0,199.0,2,3,14,323,1.5,7.0,161.5
3.0,0,0,1952.0,199.0,4,0,2,520,0.0,0.5,130.0
4.0,0,0,1952.0,199.0,9,0,1,474,0.0,0.1111111111111111,52.666666666666664
5.0,0,0,1952.0,199.0,2,1,3,62,0.5,1.5,31.0
5.0,0,0,1952.0,199.0,3,0,9,747,0.0,3.0,249.0
5.0,0,0,1952.0,199.0,14,35,99,391,2.5,7.071428571428571,27.928571428571427
4.0,0,0,1952.0,199.0,1,0,2,3,0.0,2.0,3.0
5.0,0,0,1952.0,199.0,8,8,40,222,1.0,5.0,27.75
4.0,0,0,1952.0,199.0,9,0,2,3053,0.0,0.2222222222222222,339.22222222222223
3.0,0,0,1952.0,199.0,3,9,302,291,3.0,100.66666666666667,97.0
4.0,0,0,1952.0,199.0,1,0,1,219,0.0,1.0,219.0
3.0,0,0,1952.0,199.0,1,0,0,1,0.0,0.0,1.0
5.0,0,0,1952.0,199.0,12,8,35,171,0.6666666666666666,2.9166666666666665,14.25
4.0,0,0,1952.0,199.0,24,18,78,2214,0.75,3.25,92.25
3.0,0,0,1952.0,199.0,9,4,9,240,0.4444444444444444,1.0,26.666666666666668
4.0,0,0,1952.0,199.0,16,0,4,167,0.0,0.25,10.4375
4.0,0,0,1952.0,199.0,8,3,13,157,0.375,1.625,19.625
3.0,0,0,1952.0,199.0,14,2,6,611,0.14285714285714285,0.42857142857142855,43.642857142857146
